player,category,age,position,market_value,Time Stamp (EST),Set,Tier,Series,Play,date_of_moment,Team,Circulation Count,Owned,Unique Owners,In Packs,Minted,Held by TS,Collector Score,Low Ask,4h,24h,7d,Listings,Top Shot Debut,Rookie Premiere,Rookie Mint,Rookie Year,Edition State,Play ID,Set ID,Top Shot Link,moments_count,CS1,CS2,CS3,cs_per_dollar,market_cap
Precious Achiuwa,DEFENSIVE SPECIALIST,22,Center,23.6,2022-01-02,Base Set,Common,2,Dunk,2020-12-24 00:00:00,Miami Heat,4000,3801,0,195,4,0,12,45,0.0,4.65,15.38,270,True,True,True,True,VISIBLE,748afe00-ef2d-4635-8276-d9f41795248c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+748afe00-ef2d-4635-8276-d9f41795248c,4,0,3,1,0.27,180000
Precious Achiuwa,DEFENSIVE SPECIALIST,22,Center,23.6,2022-01-02,Base Set,Common,2,Block,2021-04-08 23:30:00,Miami Heat,40000,35404,0,2993,1752,0,12,4,0.0,0.0,0.0,1378,False,False,True,True,VISIBLE,49467ba5-c933-4df2-97fa-edd540a57d58,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+49467ba5-c933-4df2-97fa-edd540a57d58,4,0,3,1,3.0,160000
Precious Achiuwa,DEFENSIVE SPECIALIST,22,Center,23.6,2022-01-02,Base Set,Common,3,Dunk,2021-10-20 23:30:00,Toronto Raptors,60000,38340,0,6253,21649,0,2,3,0.0,0.0,0.0,1936,,,,,VISIBLE,b5f48643-b2e8-49a6-8d45-8201f3b62743,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+b5f48643-b2e8-49a6-8d45-8201f3b62743,4,0,3,1,0.67,180000
Mitchell Robinson,ROTATION PLAYER,23,Center,55.0,2022-01-02,Holo Icon,Legendary,2,Dunk,2021-01-05 00:30:00,New York Knicks,99,93,0,6,0,0,1000,999,0.0,0.0,0.0,21,False,False,False,False,VISIBLE,983be3e5-a04e-4fd6-bad2-9ef93812f4dc,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+983be3e5-a04e-4fd6-bad2-9ef93812f4dc,7,3,4,0,1.0,98901
Mitchell Robinson,ROTATION PLAYER,23,Center,55.0,2022-01-02,Base Set,Common,1,Dunk,2019-12-27 00:30:00,New York Knicks,3999,3249,0,368,382,0,25,37,-5.13,-11.9,-2.63,161,True,False,False,False,VISIBLE,856f785c-14cb-4c29-8d77-9d0c210ab700,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+856f785c-14cb-4c29-8d77-9d0c210ab700,7,3,4,0,0.68,147963
Mitchell Robinson,ROTATION PLAYER,23,Center,55.0,2022-01-02,Metallic Gold LE,Rare,1,Dunk,2019-12-27 00:30:00,New York Knicks,299,271,0,28,0,0,100,170,-5.56,-5.56,-15.0,31,True,False,False,False,VISIBLE,856f785c-14cb-4c29-8d77-9d0c210ab700,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+856f785c-14cb-4c29-8d77-9d0c210ab700,7,3,4,0,0.59,50830
Mitchell Robinson,ROTATION PLAYER,23,Center,55.0,2022-01-02,Throwdowns,Rare,1,Dunk,2019-12-27 00:30:00,New York Knicks,275,275,0,0,0,0,100,360,0.0,10.77,10.77,33,True,False,False,False,VISIBLE,856f785c-14cb-4c29-8d77-9d0c210ab700,2dbc545a-25a5-4208-8e89-bbb6c3e3a364,https://nbatopshot.com/listings/p2p/2dbc545a-25a5-4208-8e89-bbb6c3e3a364+856f785c-14cb-4c29-8d77-9d0c210ab700,7,3,4,0,0.28,99000
Mitchell Robinson,ROTATION PLAYER,23,Center,55.0,2022-01-02,Base Set,Common,2,Dunk,2020-12-28 00:30:00,New York Knicks,15000,14418,0,582,40,0,12,14,-6.67,-6.67,7.69,1021,False,False,False,False,VISIBLE,f62e1d1b-7d1f-4061-ba62-df8db17ef2e6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f62e1d1b-7d1f-4061-ba62-df8db17ef2e6,7,3,4,0,0.86,210000
Mitchell Robinson,ROTATION PLAYER,23,Center,55.0,2022-01-02,Metallic Gold LE,Rare,2,Dunk,2021-01-07 00:30:00,New York Knicks,499,451,0,48,0,0,80,106,0.0,0.0,-1.85,76,False,False,False,False,VISIBLE,15b39f8a-9130-4e08-b3d7-f6e2dda92081,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+15b39f8a-9130-4e08-b3d7-f6e2dda92081,7,3,4,0,0.75,52894
Mitchell Robinson,ROTATION PLAYER,23,Center,55.0,2022-01-02,Throwdowns,Rare,2,Dunk,2021-01-17 18:00:00,New York Knicks,1800,1696,0,104,0,0,80,95,-2.06,18.75,23.38,140,False,False,False,False,VISIBLE,45e241ff-5e11-4961-85a1-eadcd695f1a2,757f23fd-f7ae-465c-a006-f09dcfd5dbd5,https://nbatopshot.com/listings/p2p/757f23fd-f7ae-465c-a006-f09dcfd5dbd5+45e241ff-5e11-4961-85a1-eadcd695f1a2,7,3,4,0,0.84,171000
Alperen Sengun,GOOD PROSPECT,19,Center,24.9,2022-01-02,Base Set,Common,3,Dunk,2021-10-21 00:00:00,Houston Rockets,4000,1701,0,369,1930,0,2,149,0.68,4.2,36.7,52,True,True,True,True,VISIBLE,57e5ffb0-8837-4241-8986-fe657de56b92,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+57e5ffb0-8837-4241-8986-fe657de56b92,1,0,0,1,0.01,596000
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,Base Set,Common,1,Assist,2020-02-05 00:30:00,Milwaukee Bucks,2983,2308,0,292,385,0,25,47,0.0,2.17,-4.08,116,True,False,False,False,VISIBLE,033d39ba-d675-4836-9c95-8b96b3865f86,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+033d39ba-d675-4836-9c95-8b96b3865f86,9,5,4,0,0.53,140201
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,Base Set,Common,1,Dunk,2020-09-08 22:30:00,Milwaukee Bucks,1500,1165,0,313,22,0,25,42,0.0,5.0,-10.64,94,False,False,False,False,VISIBLE,2e84ac4e-302a-43dc-a96b-ba615a77a5e9,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+2e84ac4e-302a-43dc-a96b-ba615a77a5e9,9,5,4,0,0.6,63000
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,Metallic Gold LE,Rare,1,Assist,2020-02-05 00:30:00,Milwaukee Bucks,299,264,0,35,0,0,100,225,0.0,0.0,-1.75,32,True,False,False,False,VISIBLE,033d39ba-d675-4836-9c95-8b96b3865f86,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+033d39ba-d675-4836-9c95-8b96b3865f86,9,5,4,0,0.44,67275
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,Lace 'Em Up,Legendary,1,Dunk,2020-09-08 22:30:00,Milwaukee Bucks,75,68,0,7,0,0,2000,2075,0.0,-1.19,-1.19,9,False,False,False,False,VISIBLE,2e84ac4e-302a-43dc-a96b-ba615a77a5e9,3a0ae6ce-f22e-4d98-b1fe-906f859df983,https://nbatopshot.com/listings/p2p/3a0ae6ce-f22e-4d98-b1fe-906f859df983+2e84ac4e-302a-43dc-a96b-ba615a77a5e9,9,5,4,0,0.96,155625
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,Run It Back,Rare,1,Dunk,2013-12-13 01:00:00,Brooklyn Nets,275,258,0,17,0,0,100,699,0.0,0.0,0.58,36,False,False,False,False,VISIBLE,23375a95-1e20-4f8b-a463-efebd705dbc3,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,https://nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+23375a95-1e20-4f8b-a463-efebd705dbc3,9,5,4,0,0.14,192225
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,Base Set,Common,2,Dunk,2021-01-19 00:30:00,Milwaukee Bucks,40000,36381,0,2624,1201,0,12,6,0.0,0.0,20.0,1321,False,False,False,False,VISIBLE,9652b4e2-9999-4221-99b7-73c533682615,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9652b4e2-9999-4221-99b7-73c533682615,9,5,4,0,2.0,240000
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,Metallic Gold LE,Rare,2,Dunk,2021-04-01 02:00:00,Milwaukee Bucks,499,471,0,28,0,0,80,109,-5.22,-5.22,9.0,43,False,False,False,False,VISIBLE,57f66a0b-5818-4255-8309-2f4280efedc5,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+57f66a0b-5818-4255-8309-2f4280efedc5,9,5,4,0,0.73,54391
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,2021 NBA Playoffs,Common,2,Dunk,2021-07-02 00:30:00,Milwaukee Bucks,11250,10330,0,920,22,0,20,10,0.0,0.0,11.11,472,,,,,VISIBLE,04ea703c-da6a-4b73-8276-6e24c539b167,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+04ea703c-da6a-4b73-8276-6e24c539b167,9,5,4,0,2.0,112500
Brook Lopez,KEY ROLE PLAYER,33,Center,35.7,2022-01-02,2021 NBA Finals,Legendary,2,Dunk,2021-07-21 01:00:00,Milwaukee Bucks,120,110,0,10,0,0,1000,1175,0.0,0.0,17.62,14,,,,,VISIBLE,fb4ac64d-84f8-439d-920f-64dcc46e4148,d3bc322c-f30b-482a-80d7-67ea45deebca,https://nbatopshot.com/listings/p2p/d3bc322c-f30b-482a-80d7-67ea45deebca+fb4ac64d-84f8-439d-920f-64dcc46e4148,9,5,4,0,0.85,141000
Isaiah Stewart,UP-AND-COMER,20,Center,99.9,2022-01-02,Base Set,Common,2,Layup,2020-12-29 00:30:00,Detroit Pistons,4000,3695,0,216,89,0,12,46,0.0,-4.17,9.52,296,True,True,True,True,VISIBLE,8ab05d7c-e911-428d-8320-868e472a681e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8ab05d7c-e911-428d-8320-868e472a681e,5,0,3,2,0.26,184000
Isaiah Stewart,UP-AND-COMER,20,Center,99.9,2022-01-02,Base Set,Common,2,Dunk,2021-03-28 00:00:00,Detroit Pistons,40000,36350,0,2459,1358,0,12,5,0.0,0.0,0.0,1584,False,False,True,True,VISIBLE,879078eb-177a-4cd4-9906-c94332c28c83,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+879078eb-177a-4cd4-9906-c94332c28c83,5,0,3,2,2.4,200000
Isaiah Stewart,UP-AND-COMER,20,Center,99.9,2022-01-02,Throwdowns,Rare,2,Dunk,2021-04-23 00:30:00,Detroit Pistons,1800,1683,0,117,0,0,80,84,0.0,0.0,2.44,179,False,False,True,True,VISIBLE,2682f563-d7b3-4c3a-82be-1e3a0da61b53,757f23fd-f7ae-465c-a006-f09dcfd5dbd5,https://nbatopshot.com/listings/p2p/757f23fd-f7ae-465c-a006-f09dcfd5dbd5+2682f563-d7b3-4c3a-82be-1e3a0da61b53,5,0,3,2,0.95,151200
Isaiah Stewart,UP-AND-COMER,20,Center,99.9,2022-01-02,Base Set,Common,3,Block,2021-11-02 23:00:00,Detroit Pistons,60000,38419,0,5320,23487,0,2,3,0.0,0.0,0.0,1418,,,,,VISIBLE,cfc28dd2-4a97-49be-b4c4-4d2f667455e2,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+cfc28dd2-4a97-49be-b4c4-4d2f667455e2,5,0,3,2,0.67,180000
Isaiah Stewart,UP-AND-COMER,20,Center,99.9,2022-01-02,Metallic Gold LE,Rare,3,Dunk,2021-11-04 23:00:00,Detroit Pistons,749,616,0,133,0,0,80,146,0.0,0.69,20.66,48,,,,,VISIBLE,85a34e09-4c68-4a58-b4f8-1c4dd5a24b59,d1289e27-b683-4cf3-9592-89adf93e6bcb,https://nbatopshot.com/listings/p2p/d1289e27-b683-4cf3-9592-89adf93e6bcb+85a34e09-4c68-4a58-b4f8-1c4dd5a24b59,5,0,3,2,0.55,109354
Javale Mcgee,ROTATION PLAYER,34,Center,8.1,2022-01-02,Base Set,Common,1,Block,2020-01-16 03:30:00,Los Angeles Lakers,3339,2556,0,388,395,0,25,59,0.0,0.0,1.72,153,True,False,False,False,VISIBLE,64c5104d-9bac-4e88-8554-c78e5ff23c76,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+64c5104d-9bac-4e88-8554-c78e5ff23c76,6,3,2,1,0.42,197001
Javale Mcgee,ROTATION PLAYER,34,Center,8.1,2022-01-02,Metallic Gold LE,Rare,1,Block,2020-01-16 03:30:00,Los Angeles Lakers,299,272,0,27,0,0,100,300,7.14,7.14,9.09,31,True,False,False,False,VISIBLE,64c5104d-9bac-4e88-8554-c78e5ff23c76,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+64c5104d-9bac-4e88-8554-c78e5ff23c76,6,3,2,1,0.33,89700
Javale Mcgee,ROTATION PLAYER,34,Center,8.1,2022-01-02,Denied!,Rare,1,Block,2020-01-16 03:30:00,Los Angeles Lakers,150,123,0,0,0,27,150,1500,0.0,0.0,0.0,18,True,False,False,False,CHALLENGE_REWARD_RELEASED,64c5104d-9bac-4e88-8554-c78e5ff23c76,a156f083-e902-49d3-a113-bd61702c336a,https://nbatopshot.com/listings/p2p/a156f083-e902-49d3-a113-bd61702c336a+64c5104d-9bac-4e88-8554-c78e5ff23c76,6,3,2,1,0.1,225000
Javale Mcgee,ROTATION PLAYER,34,Center,8.1,2022-01-02,Base Set,Common,2,Dunk,2021-01-25 00:00:00,Cleveland Cavaliers,35000,31526,0,2338,1579,0,12,4,0.0,33.33,0.0,2383,False,False,False,False,VISIBLE,3e20a725-57e1-4389-ae1a-4590a260e55e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3e20a725-57e1-4389-ae1a-4590a260e55e,6,3,2,1,3.0,140000
Javale Mcgee,ROTATION PLAYER,34,Center,8.1,2022-01-02,Base Set,Common,2,Dunk,2020-12-27 00:00:00,Cleveland Cavaliers,15000,14377,0,623,61,0,12,4,0.0,0.0,-20.0,1469,False,False,False,False,VISIBLE,64d777b4-7ed7-4244-aa5c-fb7979fad8cd,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+64d777b4-7ed7-4244-aa5c-fb7979fad8cd,6,3,2,1,3.0,60000
Javale Mcgee,ROTATION PLAYER,34,Center,8.1,2022-01-02,Base Set,Common,3,Dunk,2021-10-31 02:00:00,Phoenix Suns,60000,37899,0,5840,23441,0,2,3,0.0,0.0,0.0,2068,,,,,VISIBLE,74d04615-cf69-4152-9aa6-f4555dc83ee1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+74d04615-cf69-4152-9aa6-f4555dc83ee1,6,3,2,1,0.67,180000
Hassan Whiteside,Â¯\_(ãƒ„)_/Â¯,32,Center,11.8,2022-01-02,Base Set,Common,1,Block,2020-01-21 03:00:00,Portland Trail Blazers,3344,2575,0,397,372,0,25,36,0.0,0.0,20.0,143,True,False,False,False,VISIBLE,ff3f472f-335e-41a1-9557-7c369793b9f0,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+ff3f472f-335e-41a1-9557-7c369793b9f0,5,3,1,1,0.69,120384
Hassan Whiteside,Â¯\_(ãƒ„)_/Â¯,32,Center,11.8,2022-01-02,Metallic Gold LE,Rare,1,Block,2020-01-21 03:00:00,Portland Trail Blazers,299,299,0,0,0,0,100,170,0.0,0.0,1.8,38,True,False,False,False,VISIBLE,ff3f472f-335e-41a1-9557-7c369793b9f0,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+ff3f472f-335e-41a1-9557-7c369793b9f0,5,3,1,1,0.59,50830
Hassan Whiteside,Â¯\_(ãƒ„)_/Â¯,32,Center,11.8,2022-01-02,Denied!,Rare,1,Block,2020-01-21 03:00:00,Portland Trail Blazers,250,250,0,0,0,0,100,271,0.0,-1.45,4.23,28,True,False,False,False,VISIBLE,ff3f472f-335e-41a1-9557-7c369793b9f0,a156f083-e902-49d3-a113-bd61702c336a,https://nbatopshot.com/listings/p2p/a156f083-e902-49d3-a113-bd61702c336a+ff3f472f-335e-41a1-9557-7c369793b9f0,5,3,1,1,0.37,67750
Hassan Whiteside,Â¯\_(ãƒ„)_/Â¯,32,Center,11.8,2022-01-02,Base Set,Common,2,Block,2021-01-05 03:00:00,Sacramento Kings,40000,35155,0,3131,2207,0,12,4,0.0,0.0,0.0,2390,False,False,False,False,VISIBLE,83f873be-7169-44ff-8e15-cdc92f5edfc9,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+83f873be-7169-44ff-8e15-cdc92f5edfc9,5,3,1,1,3.0,160000
Hassan Whiteside,Â¯\_(ãƒ„)_/Â¯,32,Center,11.8,2022-01-02,Base Set,Common,3,Block,2021-11-07 23:00:00,Utah Jazz,60000,34804,0,6226,26084,0,2,3,0.0,0.0,50.0,2228,,,,,VISIBLE,df9e020f-f509-453d-adea-cb2cf6f1a1d1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+df9e020f-f509-453d-adea-cb2cf6f1a1d1,5,3,1,1,0.67,180000
Blake Griffin,ROTATION PLAYER,32,Power Forward,25.6,2022-01-02,Base Set,Common,2,Jump Shot,2021-01-21 00:30:00,Detroit Pistons,12000,11155,0,695,157,0,12,11,0.0,-8.33,10.0,1024,True,False,False,False,VISIBLE,0691c7cd-5e9c-486d-93b1-623f59e5da60,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+0691c7cd-5e9c-486d-93b1-623f59e5da60,5,0,4,1,1.09,132000
Blake Griffin,ROTATION PLAYER,32,Power Forward,25.6,2022-01-02,Base Set,Common,2,Dunk,2021-03-21 23:00:00,Brooklyn Nets,40000,36208,0,2614,1753,0,12,4,0.0,100.0,0.0,2289,False,False,False,False,VISIBLE,99454a48-70c8-4673-8266-1d97bf819c56,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+99454a48-70c8-4673-8266-1d97bf819c56,5,0,4,1,3.0,160000
Blake Griffin,ROTATION PLAYER,32,Power Forward,25.6,2022-01-02,Throwdowns,Rare,2,Dunk,2021-04-07 23:30:00,Brooklyn Nets,382,382,0,0,0,0,120,440,-1.12,3.53,8.64,27,False,False,False,False,CHALLENGE_REWARD_RELEASED,f3140cd1-8f9e-4483-853d-9bce3d63180d,757f23fd-f7ae-465c-a006-f09dcfd5dbd5,https://nbatopshot.com/listings/p2p/757f23fd-f7ae-465c-a006-f09dcfd5dbd5+f3140cd1-8f9e-4483-853d-9bce3d63180d,5,0,4,1,0.27,168080
Blake Griffin,ROTATION PLAYER,32,Power Forward,25.6,2022-01-02,2021 NBA Playoffs,Common,2,Dunk,2021-06-07 23:30:00,Brooklyn Nets,11500,10887,0,613,20,0,20,9,0.0,12.5,12.5,452,False,False,False,False,VISIBLE,6e533ba9-3675-4e5e-aa88-3456d109fe8a,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+6e533ba9-3675-4e5e-aa88-3456d109fe8a,5,0,4,1,2.22,103500
Blake Griffin,ROTATION PLAYER,32,Power Forward,25.6,2022-01-02,Base Set,Common,3,Jump Shot,2021-10-31 23:30:00,Brooklyn Nets,60000,37925,0,5807,22984,0,2,3,0.0,0.0,0.0,2247,,,,,VISIBLE,503ffbd4-7d04-46b0-9f81-5bde33382c67,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+503ffbd4-7d04-46b0-9f81-5bde33382c67,5,0,4,1,0.67,180000
Daniel Gafford,UP-AND-COMER,23,Center,78.6,2022-01-02,Base Set,Common,2,Dunk,2021-03-28 00:00:00,Washington Wizards,12000,11170,0,589,259,0,12,8,0.0,33.33,14.29,618,True,False,False,False,VISIBLE,5e1354dc-9795-4a39-9444-077b555eee84,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5e1354dc-9795-4a39-9444-077b555eee84,3,0,2,1,1.5,96000
Daniel Gafford,UP-AND-COMER,23,Center,78.6,2022-01-02,2021 NBA Playoffs,Common,2,Dunk,2021-05-31 23:00:00,Washington Wizards,12000,11468,0,532,57,0,20,7,0.0,0.0,0.0,597,False,False,False,False,VISIBLE,693e937d-7ef1-4e00-af70-3e17ddf5d17b,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+693e937d-7ef1-4e00-af70-3e17ddf5d17b,3,0,2,1,2.86,84000
Daniel Gafford,UP-AND-COMER,23,Center,78.6,2022-01-02,Base Set,Common,3,Dunk,2021-10-25 23:30:00,Washington Wizards,60000,38227,0,7297,21648,0,2,3,50.0,0.0,0.0,1992,,,,,VISIBLE,2db7f7af-f58e-4225-991d-3c37db9414b1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+2db7f7af-f58e-4225-991d-3c37db9414b1,3,0,2,1,0.67,180000
Naz Reid,ROTATION PLAYER,22,Center,50.6,2022-01-02,Base Set,Common,2,Dunk,2021-02-18 01:00:00,Minnesota Timberwolves,12000,11186,0,585,242,0,12,18,0.0,0.0,0.0,413,True,False,False,False,VISIBLE,6aca8f13-9c30-46c7-ab89-b76faa853db1,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6aca8f13-9c30-46c7-ab89-b76faa853db1,2,0,2,0,0.67,216000
Naz Reid,ROTATION PLAYER,22,Center,50.6,2022-01-02,Throwdowns,Rare,2,Dunk,2021-04-21 02:00:00,Minnesota Timberwolves,1800,1699,0,101,1,0,80,79,0.0,1.28,-2.47,168,False,False,False,False,VISIBLE,ceb8b887-ef22-4990-8b36-53fb5d2ffa0b,757f23fd-f7ae-465c-a006-f09dcfd5dbd5,https://nbatopshot.com/listings/p2p/757f23fd-f7ae-465c-a006-f09dcfd5dbd5+ceb8b887-ef22-4990-8b36-53fb5d2ffa0b,2,0,2,0,1.01,142200
Dwight Powell,ROTATION PLAYER,30,Center,21.8,2022-01-02,Base Set,Common,2,Dunk,2021-01-31 02:00:00,Dallas Mavericks,12000,11113,0,740,161,0,12,13,-7.14,-7.14,8.33,696,True,False,False,False,VISIBLE,7537224a-40e9-4976-bda7-a0defd32a205,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7537224a-40e9-4976-bda7-a0defd32a205,1,0,1,0,0.92,156000
Khem Birch,ROTATION PLAYER,29,Center,19.2,2022-01-02,Base Set,Common,2,Dunk,2021-01-07 00:00:00,Orlando Magic,12000,11328,0,672,17,0,12,11,0.0,10.0,0.0,875,True,False,False,False,VISIBLE,699ff583-8bd9-4266-97bb-5b307fd1d82a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+699ff583-8bd9-4266-97bb-5b307fd1d82a,2,0,2,0,1.09,132000
Khem Birch,ROTATION PLAYER,29,Center,19.2,2022-01-02,Base Set,Common,2,Dunk,2021-04-18 23:00:00,Toronto Raptors,40000,28829,0,6746,4940,0,12,6,0.0,20.0,0.0,700,False,False,False,False,VISIBLE,30d15829-764a-42f8-98b9-4688f7010f2e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+30d15829-764a-42f8-98b9-4688f7010f2e,2,0,2,0,2.0,240000
Drew Eubanks,PROJECT,24,Center,13.9,2022-01-02,Base Set,Common,2,Dunk,2021-04-18 02:00:00,San Antonio Spurs,12000,10783,0,820,425,0,12,6,0.0,0.0,0.0,540,True,False,False,False,VISIBLE,4e35163d-990d-4d7e-b64e-c5c4673f6c85,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4e35163d-990d-4d7e-b64e-c5c4673f6c85,2,0,1,1,2.0,72000
Drew Eubanks,PROJECT,24,Center,13.9,2022-01-02,Base Set,Common,3,Block,2021-11-04 00:30:00,San Antonio Spurs,60000,37682,0,6057,24295,0,2,2,-33.33,-33.33,-33.33,2023,,,,,VISIBLE,a7d0dcb3-615a-471f-b957-ae25b4129f98,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a7d0dcb3-615a-471f-b957-ae25b4129f98,2,0,1,1,1.0,120000
